id,label
c2sp1s320,1
c2sp1s321,1
c2sp1s322,1
c2sp1s323,1
c2sp1s324,1
c2sp1s325,1
c2sp1s326,1
c2sp1s327,1
c2sp1s328,1
c2sp1s329,1
c2sp1s330,1
c2sp1s331,1
c2sp1s332,1
c2sp1s333,1
c2sp1s334,1
c2sp1s335,1
c2sp1s336,2
c2sp1s337,2
c2sp1s338,2
c2sp1s339,2
c2sp1s340,2
c2sp1s341,2
c2sp1s342,2
c2sp1s343,2
c2sp1s344,2
c2sp1s345,2
c2sp1s346,1
c2sp1s347,2
c2sp1s348,2
c2sp1s349,2
c2sp1s350,2
c2sp1s351,2
c2sp1s352,2
c2sp1s353,2
c2sp1s354,2
c2sp1s355,2
c2sp1s356,2
c2sp1s357,1
c2sp1s358,2
c2sp1s359,2
c2sp1s360,2
c2sp1s361,2
c2sp1s362,2
c2sp1s363,2
c2sp1s364,2
c2sp1s365,2
c2sp1s366,2
c2sp1s367,2
c2sp1s368,1
c2sp1s369,2
c2sp1s370,2
c2sp1s371,2
c2sp1s372,2
c2sp1s373,2
c2sp1s374,2
c2sp1s375,2
c2sp1s376,2
c2sp1s377,2
c2sp1s378,2
c2sp1s379,1
c2sp1s380,2
c2sp1s381,2
c2sp1s382,2
c2sp1s383,2
c2sp1s384,2
c2sp1s385,2
c2sp1s386,2
c2sp1s387,2
c2sp1s388,2
c2sp1s389,2
c2sp1s390,1
c2sp1s391,2
c2sp1s392,2
c2sp1s393,2
c2sp1s394,2
c2sp1s395,2
c2sp1s396,2
c2sp1s397,2
c2sp1s398,2
c2sp1s399,2
c2sp1s400,2
c2sp1s401,1
c2sp1s402,2
c2sp1s403,2
c2sp1s404,2
c2sp1s405,2
c2sp1s406,2
c2sp1s407,2
c2sp1s408,2
c2sp1s409,2
c2sp1s410,2
c2sp1s411,2
c2sp1s412,1
c2sp1s413,2
c2sp1s414,2
c2sp1s415,2
c2sp1s416,2
c2sp1s417,2
c2sp1s418,2
c2sp1s419,2
c2sp1s420,2
c2sp1s421,3
c2sp1s422,3
c2sp1s423,1
c2sp1s424,3
c2sp1s425,3
c2sp1s426,3
c2sp1s427,3
c2sp1s428,3
c2sp1s429,3
c2sp1s430,3
c2sp1s431,3
c2sp1s432,3
c2sp1s433,3
c2sp1s434,1
c2sp1s435,3
c2sp1s436,3
c2sp1s437,3
c2sp1s438,3
c2sp1s439,3
c2sp1s440,3
c2sp1s441,3
c2sp1s442,3
c2sp1s443,3
c2sp1s444,3
c2sp1s445,1
c2sp1s446,1
c2sp1s447,3
c2sp1s448,1
c2sp1s449,1
c2sp1s450,1
c2sp1s451,1
c2sp1s452,1
c2sp1s453,1
c2sp1s454,1
c2sp1s455,1
c2sp1s456,1
c2sp1s457,1
c2sp1s458,1
c2sp1s459,1
c2sp1s460,1
c2sp1s461,1
c2sp1s462,1
c2sp1s463,1
c2sp1s464,1
c2sp1s465,1
c2sp1s466,1
c2sp1s467,1
c2sp1s468,1
c2sp1s469,1
c2sp1s470,1
c2sp1s471,1
c2sp1s472,2
c2sp1s473,2
c2sp1s474,2
c2sp1s475,2
c2sp1s476,2
c2sp1s477,2
c2sp1s478,2
c2sp1s479,1
c2sp1s480,2
c2sp1s481,2
c2sp1s482,2
c2sp1s483,2
c2sp1s484,2
c2sp1s485,2
c2sp1s486,2
c2sp1s487,2
c2sp1s488,2
c2sp1s489,2
c2sp1s490,1
c2sp1s491,2
c2sp1s492,2
c2sp1s493,2
c2sp1s494,2
c2sp1s495,2
c2sp1s496,2
c2sp1s497,2
c2sp1s498,2
c2sp1s499,2
c2sp1s500,2
c2sp2s501,1
c2sp2s502,3
c2sp2s503,3
c2sp2s504,3
c2sp2s505,3
c2sp2s506,3
c2sp2s507,3
c2sp2s508,3
c2sp2s509,3
c2sp2s510,3
c2sp2s511,3
c2sp2s512,3
c2sp2s513,3
c2sp2s514,3
c2sp2s515,3
c2sp2s516,3
c2sp2s517,3
c2sp2s518,3
c2sp2s519,3
c2sp2s520,3
c2sp2s521,3
c2sp2s522,3
c2sp2s523,3
c2sp2s524,3
c2sp2s525,3
c2sp2s526,3
c2sp2s527,3
c2sp2s528,3
c2sp2s529,3
c2sp2s530,3
c2sp2s531,3
c2sp2s532,3
c2sp2s533,3
c2sp2s534,3
c2sp2s535,3
c2sp2s536,3
c2sp2s537,3
c2sp2s538,3
c2sp2s539,3
c2sp2s540,3
c2sp2s541,3
c2sp2s542,3
c2sp2s543,3
c2sp2s544,3
c2sp2s545,3
c2sp2s546,3
c2sp2s547,3
c2sp2s548,3
c2sp2s549,3
c2sp2s550,3
c2sp2s551,3
c2sp2s552,3
c2sp2s553,3
c2sp2s554,3
c2sp2s555,3
c2sp2s556,3
c2sp2s557,3
c2sp2s558,3
c2sp2s559,3
c2sp2s560,3
c2sp2s561,3
c2sp2s562,3
c2sp2s563,3
c2sp2s564,3
c2sp2s565,3
c2sp2s566,0
c2sp2s567,0
c2sp2s568,0
c2sp2s569,0
c2sp2s570,0
c2sp2s571,0
c2sp2s572,0
c2sp2s573,0
c2sp2s574,0
c2sp2s575,0
c2sp2s576,0
c2sp2s577,0
c2sp2s578,0
c2sp2s579,0
c2sp2s580,0
c2sp2s581,0
c2sp2s582,0
c2sp2s583,0
c2sp2s584,0
c2sp2s585,0
c2sp2s586,0
c2sp2s587,0
c2sp2s588,0
c2sp2s589,0
c2sp2s590,0
c2sp2s591,0
c2sp2s592,0
c2sp2s593,0
c2sp2s594,0
c2sp2s595,0
c2sp2s596,0
c2sp2s597,0
c2sp2s598,0
c2sp2s599,0
c2sp2s600,0
c2sp2s601,0
c2sp2s602,0
c2sp2s603,0
c2sp2s604,0
c2sp2s605,0
c2sp2s606,0
c2sp2s607,0
c2sp2s608,0
c2sp2s609,0
c2sp2s610,0
c2sp2s611,0
c2sp2s612,0
c2sp2s613,0
c2sp2s614,0
c2sp2s615,0
c2sp2s616,0
c2sp2s617,0
c2sp2s618,0
c2sp2s619,0
c2sp2s620,0
c2sp2s621,0
c2sp2s622,0
c2sp2s623,0
c2sp2s624,0
c2sp2s625,0
c2sp2s626,0
c2sp2s627,0
c2sp2s628,0
c2sp2s629,0
c2sp2s630,0
c2sp2s631,0
c2sp2s632,0
c2sp2s633,0
c2sp2s634,0
c2sp2s635,0
c2sp2s636,0
c2sp2s637,0
c2sp2s638,0
c2sp2s639,0
c2sp2s640,0
c2sp2s641,0
c2sp2s642,0
c2sp2s643,0
c2sp2s644,0
c2sp2s645,0
c2sp2s646,0
c2sp2s647,0
c2sp2s648,0
c2sp2s649,0
c2sp2s650,0
c2sp2s651,0
c2sp2s652,0
c2sp2s653,1
c2sp2s654,1
c2sp2s655,1
c2sp2s656,1
c2sp2s657,1
c2sp2s658,1
c2sp2s659,1
c2sp2s660,1
c2sp2s661,1
c2sp2s662,1
c2sp2s663,1
c2sp2s664,1
c2sp2s665,1
c2sp2s666,1
c2sp2s667,1
c2sp2s668,1
c2sp2s669,1
c2sp2s670,1
c2sp2s671,1
c2sp2s672,1
c2sp2s673,1
c2sp2s674,1
c2sp2s675,1
c2sp2s676,1
c2sp2s677,1
c2sp2s678,1
c2sp2s679,1
c2sp2s680,1
c2sp2s681,1
c2sp2s682,1
c2sp2s683,1
c2sp2s684,1
c2sp2s685,1
c2sp2s686,1
c2sp2s687,1
c2sp2s688,1
c2sp2s689,1
c2sp2s690,1
c2sp2s691,1
c2sp2s692,1
c2sp2s693,1
c2sp2s694,1
c2sp2s695,1
c2sp2s696,1
c2sp2s697,1
c2sp2s698,1
c2sp2s699,1
c2sp2s700,1
c2sp2s701,1
c2sp2s702,1
c2sp2s703,1
c2sp2s704,1
c2sp2s705,1
c2sp2s706,1
c2sp2s707,1
c2sp2s708,1
c2sp2s709,1
c2sp2s710,1
c2sp2s711,1
c2sp2s712,1
c2sp2s713,1
c2sp2s714,1
c2sp2s715,1
c2sp2s716,1
c2sp2s717,1
c2sp2s718,1
c2sp2s719,1
c2sp2s720,1
c2sp2s721,1
c2sp2s722,1
c2sp2s723,1
c2sp2s724,1
c2sp2s725,1
c2sp2s726,1
c2sp2s727,1
c2sp2s728,1
c2sp2s729,1
c2sp2s730,1
c2sp2s731,1
c2sp2s732,1
c2sp2s733,1
c2sp2s734,1
c2sp2s735,1
c2sp2s736,2
c2sp2s737,2
c2sp2s738,2
c2sp2s739,2
c2sp2s740,2
c2sp2s741,2
c2sp2s742,2
c2sp2s743,2
c2sp2s744,2
c2sp2s745,2
c2sp2s746,2
c2sp2s747,2
c2sp2s748,2
c2sp2s749,2
c2sp2s750,2
c2sp2s751,2
c2sp2s752,2
c2sp2s753,2
c2sp2s754,2
c2sp2s755,2
c2sp2s756,2
c2sp2s757,2
c2sp2s758,2
c2sp2s759,2
c2sp2s760,2
c2sp2s761,2
c2sp2s762,2
c2sp2s763,2
c2sp2s764,2
c2sp2s765,2
c2sp2s766,2
c2sp2s767,2
c2sp2s768,2
c2sp2s769,2
c2sp2s770,2
c2sp2s771,2
c2sp2s772,2
c2sp2s773,2
c2sp2s774,2
c2sp2s775,2
c2sp2s776,2
c2sp2s777,2
c2sp2s778,2
c2sp2s779,2
c2sp2s780,2
c2sp2s781,2
c2sp2s782,2
c2sp2s783,2
c2sp2s784,2
c2sp2s785,2
c2sp2s786,2
c2sp2s787,2
c2sp2s788,2
c2sp2s789,2
c2sp2s790,2
c2sp2s791,2
c2sp2s792,2
c2sp2s793,2
c2sp2s794,2
c2sp2s795,2
c2sp2s796,2
c2sp2s797,2
c2sp2s798,2
c2sp2s799,2
c2sp2s800,2
c2sp2s801,2
c2sp2s802,2
c2sp2s803,2
c2sp2s804,2
c2sp2s805,2
c2sp2s806,2
c2sp2s807,2
c2sp2s808,2
c2sp2s809,2
c2sp2s810,2
c2sp2s811,3
c2sp2s812,3
c2sp2s813,3
c2sp2s814,3
c2sp2s815,3
c2sp2s816,3
c2sp2s817,3
c2sp2s818,3
c2sp2s819,3
c2sp2s820,3
c2sp2s821,3
c2sp2s822,3
c2sp2s823,3
c2sp2s824,3
c2sp2s825,3
c2sp2s826,3
c2sp2s827,3
c2sp2s828,3
c2sp2s829,3
c2sp2s830,3
c2sp2s831,3
c2sp2s832,3
c2sp2s833,3
c2sp2s834,3
c2sp2s835,3
c2sp2s836,3
c2sp2s837,3
c2sp2s838,3
c2sp2s839,3
c2sp2s840,3
c2sp2s841,3
c2sp2s842,3
c2sp2s843,3
c2sp2s844,3
c2sp2s845,3
c2sp2s846,3
c2sp2s847,3
c2sp2s848,3
c2sp2s849,3
c2sp2s850,3
c2sp2s851,3
c2sp2s852,3
c2sp2s853,3
c2sp2s854,3
c2sp2s855,3
c2sp2s856,3
c2sp2s857,3
c2sp2s858,3
c2sp2s859,3
c2sp2s860,3
c2sp2s861,3
c2sp2s862,3
c2sp2s863,3
c2sp2s864,3
c2sp2s865,3
c2sp2s866,3
c2sp2s867,3
c2sp2s868,3
c2sp2s869,3
c2sp2s870,3
c2sp2s871,3
c2sp2s872,3
c2sp2s873,3
c2sp2s874,3
c2sp2s875,3
c2sp2s876,3
c2sp2s877,3
c2sp2s878,3
c2sp2s879,3
c2sp2s880,3
c2sp2s881,3
c2sp2s882,3
c2sp2s883,3
c2sp2s884,3
c2sp2s885,3
c2sp2s886,3
c2sp2s887,3
c2sp2s888,3
c2sp2s889,3
c2sp2s890,3
c2sp2s891,3
c2sp2s892,3
c2sp2s893,3
c2sp2s894,3
c2sp2s895,3
c2sp2s896,3
c2sp2s897,3
c2sp2s898,0
c2sp2s899,0
c2sp2s900,0
c2sp2s901,0
c2sp2s902,0
c2sp2s903,0
c2sp2s904,0
c2sp2s905,0
c2sp2s906,0
c2sp2s907,0
c2sp2s908,0
c2sp2s909,0
c2sp2s910,0
c2sp2s911,0
c2sp2s912,0
c2sp2s913,0
c2sp2s914,0
c2sp2s915,0
c2sp2s916,0
c2sp2s917,0
c2sp2s918,0
c2sp2s919,0
c2sp2s920,0
c2sp2s921,0
c2sp2s922,0
c2sp2s923,0
c2sp2s924,0
c2sp2s925,0
c2sp2s926,0
c2sp2s927,0
c2sp2s928,0
c2sp2s929,0
c2sp2s930,0
c2sp2s931,0
c2sp2s932,0
c2sp2s933,0
c2sp2s934,0
c2sp2s935,0
c2sp2s936,0
c2sp2s937,0
c2sp2s938,0
c2sp2s939,0
c2sp2s940,0
c2sp2s941,0
c2sp2s942,0
c2sp2s943,0
c2sp2s944,0
c2sp2s945,0
c2sp2s946,0
c2sp2s947,0
c2sp2s948,0
c2sp2s949,0
c2sp2s950,0
c2sp2s951,0
c2sp2s952,0
c2sp2s953,0
c2sp2s954,0
c2sp2s955,0
c2sp2s956,0
c2sp2s957,0
c2sp2s958,0
c2sp2s959,0
c2sp2s960,0
c2sp2s961,0
c2sp2s962,0
c2sp2s963,0
c2sp2s964,0
c2sp2s965,0
c2sp2s966,0
c2sp2s967,0
c2sp2s968,0
c2sp2s969,0
c2sp2s970,0
c2sp2s971,0
c2sp2s972,0
c2sp2s973,0
c2sp2s974,0
c2sp2s975,0
c2sp2s976,0
c2sp2s977,0
c2sp2s978,0
c2sp2s979,0
c2sp2s980,0
c2sp2s981,0
c2sp2s982,0
c2sp2s983,0
c2sp2s984,0
c2sp2s985,0
c2sp2s986,0
c2sp2s987,0
c2sp2s988,1
c2sp2s989,1
c2sp2s990,1
c2sp2s991,1
c2sp2s992,1
c2sp2s993,1
c2sp2s994,1
c2sp2s995,1
c2sp2s996,1
c2sp2s997,1
c2sp2s998,1
c2sp2s999,1
c2sp2s1000,1
